site_code,TIME,TEMP,PSAL,Press_ATM,xCO2EQ_PPM,xCO2ATM_PPM,fCO2SW_UATM,DfCO2,DOX1,TIME_quality_control,TEMP_quality_control,PSAL_quality_control,Press_ATM_quality_control,xCO2EQ_PPM_quality_control,xCO2ATM_PPM_quality_control,fCO2SW_UATM_quality_control,DfCO2_quality_control,DOX1_quality_control
GBRWIS,2017-12-12T04:00:00Z,25.7443,35.4913,101.2383,425.6816,404.6098,410.3647,20.4034,211.5308,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-12T06:00:00Z,25.7336,35.4963,101.1583,425.9344,405.1767,410.2827,20.0599,210.8494,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-12T08:00:00Z,25.701,35.4979,101.2481,425.5968,405.1904,410.3582,19.6997,209.8533,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-12T10:00:00Z,25.6599,35.4998,101.3231,430.4774,403.8257,415.4135,25.745,208.0513,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-12T12:00:00Z,25.599,35.5021,101.33,433.9254,405.1594,418.819,27.7882,206.0575,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-12T14:00:00Z,25.5753,35.4966,101.2152,431.4595,405.5153,415.9719,25.0586,209.0594,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-12T16:00:00Z,25.5288,35.4995,101.0781,432.4114,405.4224,416.3452,26.0497,207.2585,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-12T18:00:00Z,25.4866,35.5011,101.0516,430.5237,404.586,414.449,25.0159,206.1234,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-12T20:00:00Z,25.4601,35.5018,101.1676,428.8536,404.9543,413.3501,23.0285,205.5301,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-12T22:00:00Z,25.4905,35.5034,101.2283,432.813,405.3976,417.3999,26.425,205.3685,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-13T00:00:00Z,25.5331,35.5087,101.211,437.1749,404.8712,421.4984,31.1667,204.9041,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-13T02:00:00Z,25.9323,35.382,101.1597,408.6618,404.9121,393.4979,3.685,214.9885,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-13T04:00:00Z,25.6028,35.4774,101.05,426.8663,404.5716,410.8303,21.4806,209.6818,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-13T06:00:00Z,25.5813,35.4896,101.0034,427.4344,405.1479,411.1989,21.5058,209.4612,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-13T08:00:00Z,25.5157,35.4896,101.0812,425.9718,404.8361,410.1681,20.4039,207.7882,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-13T10:00:00Z,25.4757,35.4902,101.1831,428.1548,405.3747,412.7294,21.9751,206.2377,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-13T12:00:00Z,25.4577,35.4884,101.2624,431.7022,405.5865,416.499,25.2431,202.4508,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-13T14:00:00Z,25.4574,35.4877,101.1414,426.5088,405.159,410.9824,20.5972,209.3846,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-13T16:00:00Z,25.4225,35.4892,100.979,431.3136,405.496,414.9528,24.8559,207.2306,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-13T18:00:00Z,25.4074,35.4905,100.9783,432.4825,404.6972,416.0863,26.7491,204.7355,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-13T20:00:00Z,25.3935,35.494,101.0845,435.66,405.3991,419.6083,29.1465,203.0295,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-13T22:00:00Z,25.442,35.4934,101.14,436.7468,405.3415,420.8542,30.28,204.0031,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-14T00:00:00Z,25.507,35.5025,101.1079,431.675,405.073,415.7798,25.6483,207.061,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-14T02:00:00Z,26.4358,35.5205,101.0007,395.8418,404.7946,380.1583,-8.5271,235.9381,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-14T04:00:00Z,25.818,35.5087,100.8981,417.8265,405.2726,401.341,12.087,219.5349,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-14T06:00:00Z,25.5345,35.5054,100.8516,425.3167,405.4299,408.5648,19.0865,212.2181,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-14T08:00:00Z,25.5122,35.5052,100.9648,423.9518,405.0581,407.7419,18.1319,211.4565,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-14T10:00:00Z,25.6981,35.5191,101.0669,420.4915,405.5381,404.6908,14.4085,223.4107,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-14T12:00:00Z,25.6751,35.5201,101.1205,430.5215,405.2138,414.5887,24.4194,206.7533,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-14T14:00:00Z,25.5689,35.5248,101.0047,435.2208,405.9902,418.7048,28.1857,200.6588,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-14T16:00:00Z,25.5419,35.5163,100.8893,432.3679,406.3305,415.4925,25.0668,208.1184,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-14T18:00:00Z,25.4428,35.5195,100.89,436.7685,405.3972,419.8036,30.1667,204.5639,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-14T20:00:00Z,25.3762,35.5246,101.0628,433.2182,405.8674,417.178,26.3648,203.0192,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-14T22:00:00Z,25.497,35.5194,101.1209,448.6332,406.168,432.1788,40.9274,206.0863,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-15T00:00:00Z,25.7122,35.5303,101.1293,426.3343,404.4878,410.5639,21.0632,208.4341,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-15T02:00:00Z,26.3953,35.5382,101.0507,423.9246,404.8813,407.3695,18.2973,224.9907,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-15T04:00:00Z,26.5048,35.541,100.9393,405.8849,404.2504,389.5052,1.5155,243.5161,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-15T06:00:00Z,25.9755,35.5381,100.931,430.7067,405.1066,413.7252,24.5007,217.572,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-15T08:00:00Z,25.6113,35.5249,101.0121,427.3434,405.2191,411.1241,21.2182,211.2932,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-15T10:00:00Z,25.6356,35.5245,101.13,421.2949,405.2375,405.7735,15.4457,211.6609,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-15T12:00:00Z,26.5915,35.5715,101.2,401.0833,405.6819,385.8559,-4.3731,206.7159,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-15T14:00:00Z,26.361,35.5857,101.14,412.7198,406.0694,396.9915,6.4092,205.3917,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-15T16:00:00Z,25.7752,35.5339,101.0897,421.3176,405.1591,405.5197,15.572,200.9544,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-15T18:00:00Z,25.6884,35.5308,101.1,428.5047,405.3225,412.5498,22.3273,205.3358,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-15T20:00:00Z,25.5018,35.5341,101.27,429.6196,405.5139,414.4873,23.2814,203.945,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-15T22:00:00Z,25.549,35.5345,101.3507,436.3925,405.8306,421.3292,29.5673,205.185,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-16T00:00:00Z,25.6479,35.5352,101.4,433.0699,404.7986,418.2518,27.348,204.3738,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-16T02:00:00Z,25.8129,35.5223,101.3529,431.8737,404.8196,416.7647,26.1588,213.9638,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-16T04:00:00Z,26.8742,35.535,101.1897,387.2938,404.2503,372.336,-16.2628,244.6768,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-16T06:00:00Z,26.1159,35.5379,101.1333,408.8761,405.1456,393.4581,3.5424,224.622,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-16T08:00:00Z,25.7423,35.5316,101.1907,423.4597,405.0984,408.027,17.6807,211.9025,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-16T10:00:00Z,25.6845,35.5304,101.2607,427.4538,405.4099,412.2148,21.2383,209.534,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-16T12:00:00Z,25.7838,35.5385,101.3486,425.4399,405.5127,410.5612,19.2602,211.3875,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-16T14:00:00Z,26.0268,35.5542,101.27,411.4084,405.1417,396.516,6.0831,205.5723,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-16T16:00:00Z,25.7877,35.5615,101.1702,430.5263,406.2214,414.7133,23.4183,197.0141,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-16T18:00:00Z,25.8163,35.589,101.166,429.5294,405.6694,413.7129,22.9941,201.2548,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-16T20:00:00Z,25.6347,35.5493,101.2421,436.2752,406.2029,420.6824,29.0554,199.0942,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-16T22:00:00Z,25.6405,35.5495,101.35,435.9994,405.6434,420.8733,29.3566,203.2566,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-17T00:00:00Z,25.7193,35.5435,101.4,444.7501,405.3308,429.4736,38.0693,201.9297,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-17T02:00:00Z,25.7921,35.511,101.3055,422.7235,404.7092,407.7544,17.4321,211.529,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-17T04:00:00Z,26.4673,35.5583,101.2102,394.3873,404.9898,379.5482,-10.2143,231.1949,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-17T06:00:00Z,26.5027,35.5655,101.1579,388.835,404.793,373.979,-15.3433,224.3469,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-17T08:00:00Z,25.8866,35.5375,101.21,420.5734,405.1335,405.2124,14.8947,216.6432,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-17T10:00:00Z,25.8173,35.5411,101.2826,428.6156,405.1285,413.3216,22.6223,210.4974,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-17T12:00:00Z,25.8547,35.5391,101.3224,433.6831,406.1209,418.3473,26.5942,208.585,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-17T14:00:00Z,25.9333,35.567,101.2767,421.6022,405.6722,406.4429,15.4265,201.9112,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-17T16:00:00Z,25.8151,35.5499,101.174,437.075,405.6908,421.0153,30.2402,201.9364,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-17T18:00:00Z,25.7719,35.5393,101.1616,430.798,405.5999,414.9511,24.3304,206.9154,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-17T20:00:00Z,25.7154,35.552,101.2176,435.8316,405.2539,420.0848,29.5059,203.9113,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-17T22:00:00Z,25.7308,35.5495,101.2809,440.577,404.9854,424.9196,34.3466,203.4706,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-18T00:00:00Z,25.8531,35.5484,101.27,442.2904,404.9683,426.4243,36.04,206.6578,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-18T02:00:00Z,26.136,35.5517,101.13,417.4594,403.8167,401.6885,13.1537,221.7402,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-18T04:00:00Z,26.9865,35.5715,101.06,390.4592,404.4699,374.796,-13.4612,245.5895,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-18T06:00:00Z,26.3606,35.5576,101.0086,396.9343,405.3604,381.2961,-8.0736,227.774,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-18T08:00:00Z,25.9799,35.5491,101.0957,418.7054,405.468,402.87,12.6507,216.1525,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-18T10:00:00Z,25.9418,35.5511,101.2193,424.3781,405.5469,408.8731,18.1476,210.0724,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-18T12:00:00Z,25.8743,35.5505,101.2379,427.2635,405.2697,411.7851,21.2614,204.5114,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-18T14:00:00Z,25.8275,35.5525,101.14,438.9856,405.4481,422.6993,32.308,197.5256,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-18T16:00:00Z,25.7675,35.5513,101.05,429.1133,405.0034,412.8624,23.208,193.4441,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-18T18:00:00Z,25.684,35.5378,101.0666,424.1242,405.4687,408.1968,17.9961,201.1095,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-18T20:00:00Z,25.8104,35.5524,101.1662,436.3016,405.2169,420.241,29.9468,199.6865,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-18T22:00:00Z,25.8841,35.5545,101.1772,439.5031,405.0624,423.3116,33.217,197.3362,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-19T00:00:00Z,26.0785,35.56,101.2436,447.9868,405.5048,431.6107,40.9869,201.1552,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-19T02:00:00Z,26.1475,35.5457,101.1438,423.8891,403.761,407.9233,19.3499,211.2473,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-19T04:00:00Z,27.9216,35.5737,101.0933,381.7745,404.42,365.8584,-21.7317,269.5842,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-19T06:00:00Z,27.1827,35.5713,100.9914,397.3397,403.8309,380.9776,-6.2435,245.8162,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-19T08:00:00Z,26.244,35.554,101.0428,420.4248,404.6043,404.0957,15.1831,219.2531,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-19T10:00:00Z,25.985,35.5457,101.1124,427.3039,405.3616,411.2092,21.0652,208.1978,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-19T12:00:00Z,25.9665,35.5466,101.1583,430.9896,406.2722,414.965,23.8125,206.7003,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-19T14:00:00Z,25.9894,35.5487,101.0469,449.9307,405.045,432.6909,43.212,203.4557,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-19T16:00:00Z,25.813,35.5437,100.981,432.9249,405.5175,416.2001,26.3522,193.5693,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-19T18:00:00Z,25.9486,35.5526,101.0434,440.8884,405.5843,424.014,34.0148,199.1349,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-19T20:00:00Z,25.9228,35.5511,101.16,439.357,405.7658,423.0648,32.3985,196.9086,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-19T22:00:00Z,26.0769,35.5727,101.25,449.5045,404.9868,433.1025,42.9248,194.911,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-20T00:00:00Z,26.3038,35.5706,101.27,453.4124,404.6006,436.761,47.0874,196.1136,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-20T02:00:00Z,26.0509,35.5475,101.1876,436.324,404.0898,420.1571,31.0064,203.9432,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-20T04:00:00Z,26.9036,35.5628,101.1086,390.5685,404.9782,375.1513,-13.8437,232.9269,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-20T06:00:00Z,26.9948,35.5773,101.07,394.5152,404.4782,378.7216,-9.6015,246.0762,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-20T08:00:00Z,26.2549,35.5488,101.1064,425.1509,405.254,408.8947,19.1114,214.8095,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-20T10:00:00Z,26.1795,35.5553,101.2071,427.2759,404.7627,411.4218,21.6666,211.0528,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-20T12:00:00Z,26.0793,35.5492,101.2443,430.0639,405.0151,414.3451,24.0637,207.1312,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-20T14:00:00Z,26.0608,35.5509,101.1603,432.7034,404.7032,416.547,26.9292,206.0977,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-20T16:00:00Z,25.9847,35.5531,101.05,450.3162,404.831,433.0794,43.7677,191.0442,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-20T18:00:00Z,25.9949,35.5549,101.06,439.8601,405.2363,423.0582,33.3161,192.0187,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-20T20:00:00Z,26.0236,35.5553,101.1684,437.1372,405.1417,420.8807,30.8409,202.665,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-20T22:00:00Z,26.0504,35.5634,101.25,452.7569,404.3494,436.2588,46.6645,194.415,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-21T00:00:00Z,26.1992,35.5611,101.2676,451.4384,404.5367,434.9388,45.2444,200.0048,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-21T02:00:00Z,26.2397,35.5516,101.2438,455.5477,404.8766,438.7564,48.8032,202.7029,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-21T04:00:00Z,26.4203,35.5553,101.1779,420.7897,404.5583,404.8622,15.5893,217.8483,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-21T06:00:00Z,27.4535,35.5759,101.1659,380.7786,405.2317,365.5421,-23.4361,263.1707,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-21T08:00:00Z,26.5022,35.5589,101.2043,424.3558,405.4088,408.3361,18.2133,222.7241,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-21T10:00:00Z,26.5241,35.566,101.2545,422.9858,405.7125,407.2081,16.5432,215.0788,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-21T12:00:00Z,26.2012,35.5632,101.2928,430.3273,406.2022,414.704,23.204,208.5452,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-21T14:00:00Z,26.1716,35.5548,101.27,435.8203,405.7101,419.9247,29.0513,206.0743,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-21T16:00:00Z,26.1466,35.5521,101.1924,444.4995,406.3202,427.9702,36.8022,203.8573,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-21T18:00:00Z,26.1276,35.5545,101.2,440.2846,406.2384,423.9606,32.8294,199.1022,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-21T20:00:00Z,26.1154,35.5578,101.32,440.1456,405.7283,424.3551,33.193,202.6009,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-21T22:00:00Z,26.1632,35.5637,101.32,456.269,405.6852,439.8587,48.7955,196.442,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-22T00:00:00Z,26.2311,35.5643,101.2652,454.1732,405.3513,437.5353,47.0624,200.1665,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-22T02:00:00Z,26.4799,35.5687,101.1276,464.3826,404.7292,446.5223,57.3296,206.474,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-22T04:00:00Z,26.4068,35.5585,101.0371,427.8325,405.0032,411.0584,21.9286,216.7992,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-22T06:00:00Z,27.9075,35.5817,101.0285,354.9421,405.8678,339.9295,-48.7185,282.0605,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-22T08:00:00Z,26.7182,35.5749,101.069,394.9161,405.7436,379.3176,-10.4428,235.3709,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-22T10:00:00Z,26.5827,35.5753,101.0969,423.4378,405.7224,406.9406,16.945,217.9142,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-22T12:00:00Z,26.3756,35.565,101.1664,431.904,406.2771,415.544,24.667,209.1526,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-22T14:00:00Z,26.3134,35.5607,101.08,434.972,406.8387,418.1791,27.0743,208.7504,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-22T16:00:00Z,26.1863,35.5584,101.0348,436.3801,406.1614,419.4453,29.0969,205.7159,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-22T18:00:00Z,26.1253,35.5624,101.0469,454.6797,405.7589,437.1414,47.0274,190.5363,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-22T20:00:00Z,26.1649,35.5586,101.17,438.6069,406.5761,422.1852,30.8437,204.5066,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-22T22:00:00Z,26.2762,35.5614,101.2,436.9821,410.7841,420.6571,25.2712,207.4852,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-23T00:00:00Z,26.3725,35.5641,101.2003,441.8017,408.7831,425.2166,31.8232,207.2613,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-23T02:00:00Z,26.5154,35.5653,101.0835,450.9458,404.4408,433.3762,44.6823,207.2181,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-23T04:00:00Z,26.5491,35.5632,100.9843,453.6761,405.4029,435.5292,46.3549,202.8415,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-23T06:00:00Z,27.2407,35.5704,100.91,393.2903,405.4584,376.7352,-11.678,254.3116,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-23T08:00:00Z,26.6609,35.5727,100.9755,422.4679,405.5859,405.4412,16.2102,225.1152,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-23T10:00:00Z,26.7401,35.5726,101.0186,415.9,406.3266,399.2495,9.189,226.4948,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-23T12:00:00Z,26.6564,35.569,101.086,423.4098,406.69,406.8078,16.0251,218.5075,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-23T14:00:00Z,26.4044,35.565,101.01,432.8771,406.4781,415.7923,25.3538,212.7904,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-23T16:00:00Z,26.2763,35.5661,100.9793,452.4836,406.0044,434.5999,44.6403,202.5463,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-23T18:00:00Z,26.2289,35.5672,101.02,468.0442,406.024,449.7747,59.6057,189.4493,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-23T20:00:00Z,26.2783,35.5637,101.17,442.0374,406.4092,425.3916,34.2997,203.5306,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-23T22:00:00Z,26.349,35.5681,101.2866,438.8115,405.9114,422.7295,31.7232,207.1548,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-24T00:00:00Z,26.4898,35.5596,101.29,440.8836,405.6144,424.621,33.97,208.4874,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-24T02:00:00Z,26.7802,35.5643,101.1874,451.843,405.631,434.466,44.4385,205.5538,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-24T04:00:00Z,26.4911,35.5649,101.0953,456.6407,408.7689,438.9239,46.0217,207.0707,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-24T06:00:00Z,27.0343,35.5672,100.99,408.9425,404.5575,392.2183,4.1037,231.0135,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-24T08:00:00Z,27.5589,35.5848,101.0486,388.3025,405.424,372.235,-16.4255,256.6174,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-24T10:00:00Z,26.8965,35.5709,101.1,427.6901,405.4977,410.7773,21.3066,232.9939,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-24T12:00:00Z,26.6705,35.5669,101.1293,427.6343,406.4046,411.0364,20.4086,216.0488,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-24T14:00:00Z,26.5784,35.5657,101.0045,432.8743,405.9821,415.6206,25.7983,213.4178,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-24T16:00:00Z,26.4525,35.5605,100.9317,440.9578,406.7485,423.1746,32.8191,207.5088,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-24T18:00:00Z,26.423,35.5692,100.97,445.6478,406.0332,427.8682,38.0326,201.1827,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-24T20:00:00Z,26.3437,35.5719,101.14,466.8135,407.4641,449.039,57.0941,182.2758,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-24T22:00:00Z,26.4582,35.5704,101.2093,444.011,406.0212,427.3088,36.6385,203.7671,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-25T00:00:00Z,26.6343,35.5703,101.29,443.445,406.1569,426.9637,35.895,208.2876,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-25T02:00:00Z,26.7284,35.5681,101.1269,455.0885,405.7828,437.3627,47.3916,209.3145,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-25T04:00:00Z,26.8126,35.5653,101.0519,453.2319,409.6012,435.1701,41.9,208.9565,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-25T06:00:00Z,26.6692,35.5709,100.87,448.2181,404.7936,429.6824,41.5563,208.813,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-25T08:00:00Z,27.2796,35.5755,100.9088,412.7164,405.8683,395.3064,6.4972,229.9461,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-25T10:00:00Z,27.0785,35.5781,101.0686,429.5973,406.5043,412.3218,22.1346,225.7718,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-25T12:00:00Z,26.5377,35.5716,101.1795,438.6527,406.5833,421.9563,30.8129,201.0281,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-25T14:00:00Z,26.5651,35.5694,101.1566,441.7885,406.4036,424.8499,33.9977,210.4023,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-25T16:00:00Z,26.7358,35.5769,101.1307,434.6832,406.2833,417.7622,27.2933,213.1256,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-25T18:00:00Z,26.6224,35.5747,101.1267,441.5918,406.6023,424.4824,33.6255,210.0654,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-25T20:00:00Z,26.479,35.5716,101.28,461.7087,407.0389,444.6424,52.6586,190.1043,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-25T22:00:00Z,26.5592,35.5735,101.2703,457.9148,406.3653,440.8743,49.6806,199.5652,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-26T00:00:00Z,26.7949,35.5765,101.2429,449.6428,404.9589,432.5824,42.9293,202.4498,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-26T02:00:00Z,26.8092,35.5725,101.13,452.463,407.0567,434.7816,43.6465,206.6462,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-26T04:00:00Z,26.9094,35.5788,101.07,449.1232,408.1494,431.2193,39.2873,210.1688,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-26T06:00:00Z,26.9863,35.5824,100.9648,455.3999,405.261,436.7067,47.9695,212.9374,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-26T08:00:00Z,26.7598,35.5706,100.9007,443.2196,405.6564,424.9455,35.882,211.3448,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-26T10:00:00Z,26.8167,35.5781,101.0993,443.6947,406.0111,426.2159,36.2187,213.6538,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-26T12:00:00Z,26.6638,35.5728,101.2209,449.2644,406.3831,432.2363,41.1854,208.1587,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-26T14:00:00Z,26.8013,35.5779,101.3414,439.1272,406.1123,422.8843,31.7522,215.3779,2,2,2,2,2,2,2,2,2
